item_id	group_id	listing_has_variations	variant_dict	title	description	url	brand	seller_name	image_url	additional_image_urls	availability	price	shipping_price	condition	mpn	gtin	size	material	color	product_category	target_countries	ads_metadata	is_ads_eligible
HEAT-KIT-400E				Spare parts kit for 400mm heat sealer	Everyday usage of our basic impulse heat sealers can result in wear and tear overtime. Our basic heat sealer replacement kits consist of 2 heating elements and 2 teflon belts.	https://www.kitepackaging.co.uk/scp/heat-sealer-spare-parts/basic-heat-sealers-spare-parts/?sfpartno=HEAT-KIT-400E&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/basic-heat-sealer-parts-2l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/basic-heat-sealer-parts-1l.jpg	in_stock	4.62 GBP	9.92 GBP	new	HEAT-KIT-400E	5056731603787				packaging > heat sealer spare parts > basic heat sealers spare parts	"[""GB""]"	"{""custom_label_0"":""Heat sealer spare parts"",""custom_label_1"":""Heat Shrink & Vacuum"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
TIE-TOOL				Wire Tire Tool - To twist and tie Twist Ties	We offer a substantial selection of steel wire ties, along with a robust wire tie tool required for the successful operation of all our twist ties. Steel twist wire ties are a cost-effective, quick and simple way for tying and securing throughout a range of industries. Often used as sack ties, our wire twist ties efficiently fasten sacks and tubing of all materials including plastic, hessian, paper and fabrics. Versatile PVC coated steel twist ties can safely be used outdoors without degradation, and with their soft PVC coating can be trusted not to damage the material they are securing - perfect for fabrics or metals. All our wire ties are REACH compliant. These ties are applied, twisted and tightened using our ' wire tie tool '. Wire tie tool Designed to quickly secure twist wire ties. Feed the two eyelets of the tie over the hook on the tool. Pull and twist the handle to secure the wire tie. Robust rubberised handle. Plain steel twist wire ties Black annealed steel, commonly used in the building and agricultural trades. Suitable for tying hessian sacks, heavy duty polythene, thick ply paper sacks. PVC coated steel twist wire ties Green plastic (PVC) coated wire ties. PVC coating allows the tie to be secured without risk of damage to the product. Commonly used in the textile industry and for outdoor securing, i.e.: Fence construction.	https://www.kitepackaging.co.uk/scp/cable-ties/steel-wire-ties/?sfpartno=TIE-TOOL&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/cableties-steelwireties-2l.jpg		in_stock	4.68 GBP	7.89 GBP	new	TIE-TOOL	5056731617005			Brown	packaging > cable ties > steel wire ties	"[""GB""]"	"{""custom_label_0"":""Cable & wire ties - Plain Steel"",""custom_label_1"":""Strapping Bandings & Ties"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
BSE1X600X5				Small bubble wrap roll - 600mm x 5 metres - Kite Packaging	"Perfect for general usage, our small bubble wrap should be the first thing you reach for when trying to keep your product safe. The phrase ""small bubble wrap"" means that our bubbles have a diameter of 10mm, offering total protection to your products, and ensuring suitability for both heavy or lightweight items. Every Kite branded small bubble wrap roll is 100% recyclable, a major consideration in the current business world."	https://www.kitepackaging.co.uk/scp/bubble-wrap/small-bubble-wrap/?sfpartno=BSE1X600X5&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/small_bubble_wrap_retail_600_5_1_iconl.jpg	https://media.kitepackaging.co.uk/images/product/large/small_bubble_wrap_kite_retail_rolls_600_5_1l.jpg	in_stock	4.75 GBP	9.92 GBP	new	BSE1X600X5	5056731603961	60cm x 5m			packaging > bubble wrap > small bubble wrap	"[""GB""]"	"{""custom_label_0"":""Small bubble wrap"",""custom_label_1"":""Bubble Wrap"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBM152X229+40MM				Mailing Bags x 200 - Grey Polythene 152x229 mm	152 x 229 mm polythene mailing bags. Pack of 200. Royal Mail Large Letter size. Our grey polythene mailing bags are great value economy mailers that do not compromise on quality. Suitable for a multitude of mail order products. Popular across a wide range of industries including mailing, catalogue and internet companies. Ideal for sending items through the post or via a courier. Each mailing bag has a polythene lip with an easy to use peel-and-seal strip. The polythene is 55 micron (220 gauge) thick.	https://www.kitepackaging.co.uk/scp/mailing-bags/grey-mailing-bags/?sfpartno=PBM152X229%2b40MM	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/mailingbag-grey-3l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/mailingbag-grey-4l.jpg	in_stock	4.81 GBP	7.89 GBP	new	PBM152X229+40MM	5056731600939				packaging > mailing bags > grey mailing bags	"[""GB""]"	"{""custom_label_0"":""Mailing bags"",""custom_label_1"":""Mailing bags"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
PBR5.5X5.5-KITE				100 x Plain Grip Seal Bags - 140x140 mm	"Made from 45 micron polythene, our 5.5""x5.5"" minigrip bags protect against dirt and moisture making them ideal for items kept in storage. Our polythene grip seal bags are available in a range of sizes for small to medium sized goods."	https://www.kitepackaging.co.uk/scp/resealable-grip-seal-bags/grip-seal-bags/?sfpartno=PBR5.5X5.5-KITE	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/grip-seal-bag-1l.jpg		in_stock	4.87 GBP	7.89 GBP	new	PBR5.5X5.5-KITE	5056731607198				packaging > resealable grip seal bags > grip seal bags	"[""GB""]"	"{""custom_label_0"":""Grip seal and zip lock bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBR5.5X5.5WOP				100 x Write On Panel Grip Seal Bags - 140x140 mm	"100 x Write On Panel Clear Grip Seal Resealable Polythene Plastic Bags 5.5"" x 5.5"" (140 x 140 mm). Strong transparent polythene bags with a resealable strip ideal for items that need to be identified easily. Plain white write on the panel to identify contents inside, suitable for pens, pencils and markers. Made from 45 micron (180 gauge) low density polythene. The grip seal ensures the bag stays shut and can be opened easily. These polythene mini grip bags are manufactured from standard grade 100% virgin, low density and high-clarity polythene film. Available in a wide range of sizes to suit a variety of small-medium sized products. Bulk discounts available on our website."	https://www.kitepackaging.co.uk/scp/resealable-grip-seal-bags/write-on-panel-grip-seal-bags/?sfpartno=PBR5.5X5.5WOP	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/gripseal-writeon-1l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/gripseal-writeon-2l.jpg	in_stock	4.87 GBP	7.89 GBP	new	PBR5.5X5.5WOP	5056731600601				packaging > resealable grip seal bags > write on panel grip seal bags	"[""GB""]"	"{""custom_label_0"":""Grip seal and zip lock bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBR4X5.5-KITE				100 x Plain Grip Seal Bags - 102x140 mm	"Made from 45 micron polythene, our 4""x5.5"" minigrip bags protect against dirt and moisture making them ideal for items kept in storage. Our polythene grip seal bags are available in a range of sizes for small to medium sized goods."	https://www.kitepackaging.co.uk/scp/resealable-grip-seal-bags/grip-seal-bags/?sfpartno=PBR4X5.5-KITE	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/grip-seal-bag-1l.jpg		in_stock	4.97 GBP	7.89 GBP	new	PBR4X5.5-KITE	5056731607181				packaging > resealable grip seal bags > grip seal bags	"[""GB""]"	"{""custom_label_0"":""Grip seal and zip lock bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
PBR4X5.5WOP				100 x Write On Panel Grip Seal Bags - 102x140 mm	"100 x Write On Panel Clear Grip Seal Resealable Polythene Plastic Bags 4"" x 5.5"" (102 x 140 mm). Strong transparent polythene bags with a resealable strip ideal for items that need to be identified easily. Plain white write on the panel to identify contents inside, suitable for pens, pencils and markers. Made from 45 micron (180 gauge) low density polythene. The grip seal ensures the bag stays shut and can be opened easily. These polythene mini grip bags are manufactured from standard grade 100% virgin, low density and high-clarity polythene film. Available in a wide range of sizes to suit a variety of small-medium sized products. Bulk discounts available on our website."	https://www.kitepackaging.co.uk/scp/resealable-grip-seal-bags/write-on-panel-grip-seal-bags/?sfpartno=PBR4X5.5WOP	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/gripseal-writeon-1l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/gripseal-writeon-2l.jpg	in_stock	4.97 GBP	7.89 GBP	new	PBR4X5.5WOP	5056731600571				packaging > resealable grip seal bags > write on panel grip seal bags	"[""GB""]"	"{""custom_label_0"":""Grip seal and zip lock bags"",""custom_label_1"":""Polythene & Paper Bags"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
LAB-25ROUND-CLEAR				Clear Circle Labels On A Roll - 25mm diameter - 1000 labels per roll	Kite’s general purpose clear gloss polypropylene labels are supplied on a roll and available in 2 different sizes with a permanent acrylic adhesive that provides a high tack and adhesion on a wide variety of surfaces. Commonly referred to as transparent stickers, they are circular with no coloured background. The thinner polypropylene film means a reduction in material being used, this offers benefits across key sustainability elements including the environment. The labels are non-water whitening, meaning when they get wet they remain transparent. With a print-receptive topcoat, users can personalise Kite’s transparent labels with any chosen design. They are ideal for use with printers that have a resin ribbon, making them the perfect solution when businesses want to increase brand awareness and visibility. For more information on the roll specification, click on the more info button in the product table above. Sold as single rolls.	https://www.kitepackaging.co.uk/scp/labels/circle-labels/?sfpartno=LAB-25ROUND-CLEAR	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/clear-labels-4l.jpg	https://media.kitepackaging.co.uk/images/product_group/large/clear-labels-1l.jpg	in_stock	5.09 GBP	9.92 GBP	new	LAB-25ROUND-CLEAR	5056731605972				packaging > labels > circle labels	"[""GB""]"	"{""custom_label_0"":""Circle labels"",""custom_label_1"":""Labels"",""custom_label_2"":""Mid"",""custom_label_4"":""head""}"	true
LAB-25ROUND-PA				Paper Circle Labels on a Roll - 25mm Diameter - 1000 Labels per Roll - 25mm - Kite Packaging	Our general purpose clear gloss polypropylene and white semi-gloss paper labels are supplied on a roll and available in two sizes. They employ a permanent acrylic adhesive that provides high tack and adhesion on a wide variety of surfaces. More commonly known as transparent stickers, the clear labels use a thinner layer of polypropylene than most varieties, offering environmental benefits. Popular within industries such as arts and crafts, e-commerce, bakeries & cake makers, and mailing houses, these labels are commonly used for sealing items such as postal boxes, flyers and tissue paper when consumers require something more presentable than tape. They are also ideal for general use in offices, schools and homes. Both the clear and white labels contain a print receptive topcoat, enabling personalisation with any chosen design. They are ideal for use within printers that have a resin ribbon, making them the perfect solution for when businesses want to increase brand awareness and visibility. Sold as single rolls.	https://www.kitepackaging.co.uk/scp/labels/circle-labels/?sfpartno=LAB-25ROUND-PA&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product_group/large/white_circle_labels_boxl.jpg		in_stock	5.09 GBP	9.92 GBP	new	LAB-25ROUND-PA	5056731607426	25mm			packaging > labels > circle labels	"[""GB""]"	"{""custom_label_0"":""Circle labels"",""custom_label_1"":""Labels"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW560X510X425	Polystyrene boxes	true	"{""color"":""Brown"",""size"":""Single wall cardboard boxes - 22x20x16.75 inches (560x510x425 mm)"",""material"":""Cardboard""}"	2 Single Wall Cardboard Boxes - 460 x 460 x 384 mm (18.15 x 18.15 x 15 inches) - Kite Packaging	Cost-effective, high-quality, versatile - those are the words we would use to describe our single wall cardboard boxes. Comprised of a single layer of corrugated cardboard, these boxes provide protection that is more than sturdy enough for a range of applications - almost any industry you can think of runs on single wall cardboard boxes. Our boxes arrive flat-packed for efficient storage, and can hold up to 32kg of evenly-distributed weight. Our cardboard boxes are all made from 60-90% recycled material, and are of course recyclable, making them one of the greenest packaging choices you could make.	https://www.kitepackaging.co.uk/scp/chilled-packaging/polystyrene-boxes/?sfpartno=CSW560X510X425&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/555x505x420-premium-boxedl.jpg	https://media.kitepackaging.co.uk/images/product_group/large/555x505x420-premium-openl.jpg	in_stock	5.11 GBP	17.20 GBP	new	CSW560X510X425	5056731624676	Single wall cardboard boxes - 22x20x16.75 inches (560x510x425 mm)	Cardboard	Brown	packaging > chilled packaging > polystyrene boxes	"[""GB""]"	"{""custom_label_0"":""Polystyrene boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
CSW060504	Standard cardboard boxes	true	"{""size"":""152x127x102 mm""}"	Single Wall Cardboard Boxes - Multiple Sizes Available - 25 Units per Pack - 152x127x102 mm - Kite Packaging	Comprised of a single layer of corrugated cardboard, these boxes provide high-quality protection that is more than sturdy enough to support many of our customers' needs. We provide this standard construction at a very affordable wholesale price, making this product one of our most popular products. Our general purpose corrugated cartons are made of a durable four-flap design that arrives flat-packed for convenient storage. To create the box, use one of our many packing tapes to secure the bottom and top flaps, incorporating one of our tape dispensers for ease. All of our single wall cartons are a standard brown colour on both the inside and outside.	https://www.kitepackaging.co.uk/scp/boxes/standard-cardboard-boxes/?sfpartno=CSW060504&sfunit=y	Kite Packaging	Kite Packaging	https://media.kitepackaging.co.uk/images/product/large/6x5x4l.jpg	https://media.kitepackaging.co.uk/images/product/large/6x5x4Hl.jpg	in_stock	5.16 GBP	9.92 GBP	new	CSW060504	5056731603602	152x127x102 mm			packaging > boxes > standard cardboard boxes	"[""GB""]"	"{""custom_label_0"":""Single wall cardboard boxes"",""custom_label_1"":""Boxes"",""custom_label_2"":""Mid"",""custom_label_4"":""rest""}"	true
